url,title,genres,description,description_word_count,processed_description
https://www.filmweb.pl/film/Job%2C+czyli+ostatnia+szara+kom%C3%B3rka-2006-316686,"Job, czyli ostatnia szara komórka",['Komedia'],"Fabuła ""Joba"" koncentruje się wokół losów trzech przyjaciół, których sam reżyser, a zarazem autor scenariusza, nazywa ciepło - gamoniami. ""Adi"" (Tomasz Borkowski) nie ma szczęścia do pracodawców i właśnie stracił kolejną posadę, tym razem w chińskim barze. Jego narzeczona (Agnieszka Włodarczyk) załatwia mu rozmowę kwalifikacyjną w pewnej renomowanej firmie. Niestety, ""interview"" ma się odbyć w języku angielskim, o którym ""Adi"" ma niewielkie pojęcie. ""Pele"" (Andrzej Andrzejewski), mówiący o sobie, że ma czarny pas w poniżaniu, nie może poradzić sobie z egzaminem na prawo jazdy, a ""Chemik"" (Borys Szyc) usiłuje wkuć do zbliżającego się egzaminu w czym przeszkadza mu wiecznie ujadający pies sąsiadki (Krystyna Rutkowska-Ulewicz).",104,fabuć joba koncentrować wokół los trzy przyjaciel reżyser zarazem autor scenariusz nazywać ciepło gamonia adi Tomasz borkowski mieć szczęście pracodawca stracić kolejny posada chiński bar narzeczona Agnieszka włodarczyk załatwiać rozmowa kwalifikacyjny pewien renomowany firma niestety interview mieć odbyć język angielski adi mieć niewielki pojęcie pel Andrzej andrzejewski mówić siebie mieć czarny pas poniżać móc poradzić siebie egzamin prawo jazda chemik borys szyc usiłować wkuć zbliżać egzamin przeszkadzać wiecznie ujadać pies sąsiadki krystyna rutkowski ulewicz
https://www.filmweb.pl/film/Melancholia-2011-547745,Melancholia,"['Dramat', 'Sci-Fi']","Kolejny po głośnym, prowokacyjnym ""Antychryście"" film Larsa von Triera. Tym razem autor ""Przełamując fale"" i ""Tańcząc w ciemnościach"" pragnie zrealizować bardzo osobiste, psychologiczne kino katastroficzne i piękny film o końcu świata.  Głównymi bohaterkami ""Melancholii"" są dwie siostry grane przez Kirsten Dunst i Charlotte Gainsbourg. Młodsza wychodzi właśnie za mąż, gdy okazuje się, że do Ziemi niebezpiecznie zbliża się inna planeta, grożąc końcem świata. Przyszłego męża zagra Alexander Skarsgård, jego świadka Stellan Skarsgård (faktycznie ojciec Alexandra), a John Hurt wcieli się w ojca sióstr. W filmie pojawią się także Charlotte Rampling, Kiefer Sutherland czy Udo Kier.",95,kolejny głośny prowokacyjny antychryście film larsa von trier autor przełamować fala tańczić ciemności pragnąć zrealizować osobisty psychologiczny kino katastroficzny piękny film koniec świat główny bohaterka melancholia siostra grać kirsten dunst Charlotte Gainsbourg Młodsza wychodzić mąż okazywać ziemia niebezpiecznie zbliżać planeta grożąc koniec świat przyszły mąż zagrać alexander skarsgård świadek stellan skarsgård faktycznie ojciec alexander john hurt wcieć ojciec siostra film pojawić Charlotte rampling kiefer sutherland udo Kier
https://www.filmweb.pl/film/Wci%C4%85%C5%BC+j%C4%85+kocham-2010-481963,Wciąż ją kocham,['Melodramat'],"Miłość zmusza nas do podjęcia najtrudniejszych decyzji w życiu… Piękna, porywająca i głęboka miłość, w którą ciężko jest nam uwierzyć, oraz rozstanie i poświęcenie w niezwykle wzruszającej historii. John i Savannah pochodzą z dwóch różnych światów, ale kiedy poznają się przypadkiem na plaży, natychmiast budzi się w nich wzajemne uczucie. Film w reżyserii Lasse Hallströma, wielokrotnie nominowanego do Oscara twórcy ""Czekolady"" i ""Kronik Portowych"". W rolach głównych zobaczymy najpopularniejszych aktorów młodego pokolenia: Channinga Tatuma znanego z filmu ""Step Up"" oraz Amandę Seyfried z ""Mamma Mia!"".",85,miłość zmuszać podjąć najtrudniejszy decyzja życie piękny porywająca głęboki miłość ciężko uwierzyć rozstanie poświęceć niezwykle wzruszać historia john savannah pochodzić różny świat poznawać przypadek plaża budzić wzajemny uczucie film reżyseria lasse hallströma wielokrotnie nominowanego oscar twórca czekolada kronik portowy rol główny zobaczyć popularny aktor młody pokolenie channinga tatum znany film step up amanda seyfried mamma mia
https://www.filmweb.pl/film/Pitbull.+Niebezpieczne+kobiety-2016-766551,Pitbull. Niebezpieczne kobiety,"['Dramat', 'Sensacyjny']","W 2015 roku 40% funkcjonariuszy przyjętych do policji stanowiły kobiety. Wśród nich są Zuza (Joanna Kulig) i Jadźka (Anna Dereszowska). Na drodze świeżo upieczonych policjantek los szybko stawia starszych kolegów po fachu: Gebelsa (Andrzej Grabowski) i Majamiego (Piotr Stramowski). Ich doświadczenie okaże się bezcenne w starciu funkcjonariuszek ze skorumpowanymi przełożonymi, takimi jak Izabela Zych ps. Somalia (Magdalena Cielecka) oraz brutalnym, przestępczym światem mafii ""paliwowej"", której macki sięgają dalej niż można sobie wyobrazić… Życie prywatne bohaterek jest równie skomplikowane. Jadźka na co dzień zmaga się z nieobliczalnym mężem (Artur Żmijewski) – pracownikiem wywiadu skarbowego, powiązanym z mafią, natomiast Zuza niefortunnie wikła się w romans z Remkiem ps. Cukier (Sebastian Fabijański), socjopatycznym gangsterem, którego dziewczyna – Drabina (Alicja Bachleda-Curuś) właśnie wychodzi z więzienia…",121,rok funkcjonariusz przyjąć policja stanowić kobieta zuza joanna kulig jadźka Anna dereszowska droga świeżo upieczonych policjantka los szybko stawiać stary kolega fach gebelsa Andrzej grabowski majamiy Piotr stramowski doświadczenie okazać bezcenny starcie funkcjonariuszeka skorumpowany przełożony izabela zych ps somalia Magdalena cielecko brutalny przestępczy świat mafia paliwowy macki sięgać siebie wyobrazić życie prywatny bohaterek równie skomplikowany jadźka dzień zmagać nieobliczalny mąż Artur żmijewski pracownik wywiad skarbowy powiązać mafia zuza niefortunnie wiknąć romans remkie ps cukier sebastian fabijański socjopatyczny gangster dziewczyna drabina alicja bachleda curuś wychodzić więzienie
https://www.filmweb.pl/film/Informator-1999-848,Informator,"['Biograficzny', 'Dramat']","Pracownik koncernu tytoniowego, Jeffrey Wigand (Russell Crowe), zostaje zwolniony. Za namową reportera, Lowella Bergmana (Al Pacino), udziela wywiadu, w którym zarzuca byłym pracodawcom, że do swoich produktów dodają chemiczną substancję uzależniającą. Oskarżone firmy podejmują akcję odwetową. Media rozpętują przeciwko Jeffreyowi kampanię. Rozpada się jego małżeństwo z Liane (Diane Venora), a nieznani sprawcy grożą mu. Rozpoczyna się proces.",57,pracownik koncern tytoniow jeffrey wigand russell crowy zostawać zwolnić namowa reporter lowella bergmać aleja pacino udzielać wywiad zarzucać pracodawca swój produkt dodawać chemiczny substancja uzależniać oskarżć firma podejmować akcja odwetowy media rozpętywać przeciwko jeffrey kampania rozpadać małżeństwo liać diać venor nieznany sprawca grozić rozpoczynać proces
https://www.filmweb.pl/film/Fighter-2010-420435,Fighter,"['Biograficzny', 'Sportowy', 'Dramat']","Micky Ward (Mark Wahlberg) jest bokserem wagi półśredniej, żyjącym z zamiatania ulic. Przegrał kilka ostatnich walk, ma problemy z byłą żoną, z matką-despotką (Melissa Leo), z gromadą rozhisteryzowanych sióstr, a przede wszystkim z Dicky’m (Christian Bale) - bratem i trenerem w jednej osobie. Kiedyś on także był utalentowanym bokserem, ma na swoim koncie spektakularny sukces, ale przez uzależnienie od narkotyków stacza się na samo dno. Micky ma dosyć porażek na każdym polu. Spotkanie z barmanką Charlene (Amy Adams) staje się punktem zwrotnym w jego życiu. Mając kogoś, kto go wspiera, odnajduje siłę do walki o mistrzowski tytuł.",97,micky ward mark wahlbergo bokser waga półśredni żyć zamiatać ulica przegrać ostatni walka mieć problem byłą żona matka despotka melissa leo gromada rozhisteryzowany siostra dicky m christiana bale brat trener osoba kiedyś utalentowany bokser mieć swój konto spektakularny sukces uzależnieć narkotyk staczać dno micky mieć dosyć porażka pole spotkanie barmanka charlene amy adams stawać punkt zwrotny życie mieć wspierać odnajdować siła walka mistrzowski tytuł
https://www.filmweb.pl/film/Prze%C5%9Bladowca-2001-31418,Prześladowca,['Thriller'],"Levis jest zakochany w Vennie, która właśnie opuściła miasteczko żeby rozpocząć college. Oboje tęsknią za sobą więc czemu by nie spotkać się. Mimo, że droga jest długa Levis postanawia odwiedzić Vennie. W podroż wybierają się z Fullerem, bratem Levisa. Droga się dłuży wiec obaj postanawiają się zabawić CBS radiem. Pechowo radio jest ulubioną stacją maniakalnego zabójcy...",56,levis zakochać vennie opuścić miasteczko rozpocząć college oba tęsknić siebie spotkać droga długi levis postanawiać odwiedzić vennie podroż wybierać fuller brat levisa droga dłużyć wiec oba postanawiać zabawić cbs radie pechowo radio ulubiony stacja maniakalnego zabójca
https://www.filmweb.pl/film/Cz%C5%82owiek+na+torze-1956-4830,Człowiek na torze,['Dramat'],"Historia doświadczonego maszynisty, usuniętego z pracy pod urojonym zarzutem sabotowania nowych metod pracy. Komisja ma zbadać przyczyny tragicznego wypadku: pod koła pociągu dostał się stary maszynista Orzechowski. Najpierw zeznaje zawiadowca stacji, Tuszka - człowiek bezwzględny, który starał się wprowadzić nowe metody pracy i drastyczną oszczędność paliwa. Orzechowski nie chciał się temu podporządkować...",52,historia doświadczony maszynist usuniętego praca urojony zarzut sabotować nowy metoda praca komisja mieć zbadać przyczyna tragiczny wypadek koło pociąg dostać stary maszynista orzechowski najpierw zeznawać zawiadowca stacja tuszka człowiek bezwzględny starać wprowadzić nowy metoda praca drastyczny oszczędność paliwo orzechowski chcieć podporządkować
https://www.filmweb.pl/film/High+Life-2018-806018,High Life,"['Dramat', 'Przygodowy', 'Sci-Fi']","Gdzieś w odległej galaktyce, poza naszym układem słonecznym. Monte (Robert Pattinson) wychowuje swoją córeczkę Willow w całkowitej izolacji na pokładzie statku kosmicznego. Stał się ojcem wbrew własnej woli – pobrano jego spermę i użyto jej do inseminacji Boyse (Mia Goth). Kiedyś byli częścią załogi eks-więźniów i skazańców, których wysłano niczym króliki doświadczalne w kosmos, aby odnaleźli czarną dziurę najbliższą Ziemi. Teraz, po latach, na pokładzie pozostał sam Monte i jego córka.",71,odległy galaktyka układ słoneczny Monte robert pattinson wychowywać swój córeczka willowa całkowity izolacja pokład statek kosmiczny stać ojciec wbrew własny wola pobrać sperma użyć inseminacja boyse mia goth kiedyś część załoga eks więźniów skazańca wysłać niczym królik doświadczalny kosmos odnaleźć czarny dziura bliski ziemia rok pokład pozostać monte córka
https://www.filmweb.pl/film/Bierz+fors%C4%99+i+w+nogi-1969-4177,Bierz forsę i w nogi,['Komedia'],"Utrzymany w stylu pseudodokumentu, film ukazuje karierę Virgila Starkwella, społecznego wyrzutka i nieudacznika. Usiłuje grać na wiolonczeli w wędrownej orkiestrze, popełnia drobne kradzieże, aby móc opłacać lekcje. Prześladują go zarówno przyjaciele, jak i obcy (przy czym wszyscy rozdeptują mu okulary). Próbuje przestępstwa, ale jego fatalny charakter pisma powoduje wpadkę przy pierwszym napadzie na bank. Cały film jest jednym wielkim komicznym paradokumentem (jak chociażby wywiad z rodzicami Virgila, którzy zakrywają swoje zakłopotanie za maskami Groucho Marxa).",75,utrzymać styl pseudodokument film ukazywać kariera virgila starkwello społeczny wyrzutek nieudacznik usiłować grać wiolonczel wędrowć orkiestra popełniać drobny kradzież móc opłacać lekcja prześladiwać zarówno przyjaciel obcy rozdeptować okulary próbować przestępstwo fatalny charakter pismo powodować wpadka pierwszy napad bank film wielki komiczny paradokument chociażby wywiad rodzice virgila zakrywać swój zakłopotanie maska groucho marxa
https://www.filmweb.pl/film/Raz+si%C4%99+%C5%BCyje-2018-783197,Raz się żyje,"['Dramat', 'Komedia', 'Akcja']","Harold wiedzie perfekcyjnie stabilne życie: ma miłą żonę, dom na przedmieściach i pracę w korporacji. Pewnego dnia jednak ten domek z kart zaczyna walić mu się na głowę, a Harold odkrywa, że przez lata dawał się wykorzystywać i oszukiwać, tym którym ufał najbardziej. Wysłany w służbową podróż do Meksyku, wiedząc już, że ma stać się kozłem ofiarnym w pewnym grubym przekręcie, Harold postanawia pokazać wszystkim środkowy palec i odegrać się za swoje krzywdy, zdobywając przy tym sporą fortunę. Plan ma teoretycznie świetny, ale okazuje się, że świat meksykańskich karteli jest nieco bardziej skomplikowany i bezlitosny niż zakładał. Ścigany przez narko-bossa, płatnego zabójcę, swoich dawnych wspólników i FBI, Harold może liczyć tylko na siebie i pewną uroczą amerykańską turystkę, która nie skrzywdziłaby nawet muchy, a w każdym razie tak jej się dotąd wydawało…",132,harolda wieść perfekcyjnie stabilny życie mieć miły żona dom przedmieście praca korporacja pewien dzień domek karta zaczynać walić głowa harold odkrywać rok dawać wykorzystywać oszukiwać ufać wysłać służbowy podróż meksyk wiedzieć mieć stać kozć być ofiarny pewien grubym przekręcie harold postanawiać pokazać środkowy palec odegrać swój krzywda zdobywać spory fortuna plan mieć teoretycznie świetny okazywać świat meksykański kartel nieco skomplikowany bezlitosny zakładać ścigać narko bossa płatny zabójca swój dawny wspólniek fbia harold móc liczyć siebie pewien uroczy amerykański turystka skrzywdziłaby mucha dotąd wydawać
https://www.filmweb.pl/film/I+Don%27t+Feel+at+Home+in+This+World+Anymore-2017-775508,I Don't Feel at Home in This World Anymore,"['Dramat', 'Komedia', 'Kryminał']","Film koncentruje się na postaci Ruth (Melanie Lynskey) - opiekunki, którą trawi kryzys egzystencjalny. Włamanie do jej domu sprawia, że kobieta odnajduje utracony sens życia i postanawia dopaść złodziei. W tej misji towarzyszy jej odrażający sąsiad Tony (Elijah Wood), który wprost uwielbia sztuki walki. Konieczność konfrontacji ze zdegenerowanymi przestępcami sprawia, że ta para wypływa na naprawdę niebezpieczne wody.",58,film koncentrować postać ruth melanie lynskey opiekunka trawić kryzys egzystencjalny włamać dom sprawiać kobieta odnajdować utracyć sens życie postanawiać dopaść złodziej misja towarzysz odrażać sąsiad tona Elijah wood wprost uwielbiać sztuka walka konieczność konfrontacja zdegenerowanymi przestępca sprawiać para wypływać naprawdę niebezpieczny woda
https://www.filmweb.pl/film/Ta+nasza+m%C5%82odo%C5%9B%C4%87-2014-608672,Ta nasza młodość,"['Dramat', 'Komedia']","Josh i Cornelia to bezdzietne małżeństwo po 40-tce. Są lekko znudzeni życiem, a ich związek niemrawo dryfuje w nieznanym kierunku. Przyjaciele-równolatkowie skoncentrowani są na rodzeniu i wychowywaniu dzieci, mają inne priorytety i styl życia. Wszystko zmienia się, kiedy Josh i Cornelia poznają nowych sąsiadów – hipsterską parę dwudziestokilkulatków. Początkowy dystans zastępuje fascynacja luzem, kreatywnością i energią Jamiego i Darby. Josh i Cornelia „zarażają się” ich stylem życia i sami zaczynają przeżywać drugą młodość. Jednak z czasem w obliczu pewnych okoliczności para zaczyna mieć wątpliwości, czy rzeczywiście ich młodzi przyjaciele są godni pełnego zaufania…",93,josh cornelia bezdzietny małżeństwo tce lekko znudzć życie związek niemrawo dryfować nieznany kierunek przyjaciel równolatk skoncentrować rodzeć wychowywać dziecko mieć priorytet styl życie zmieniać josh cornelio poznawać nowy sąsiad hipsterski parę dwudziestokilkulatk początkowy dystans zastępować fascynacja luz kreatywność energia jamiy darby josh cornelio zarażać styl życie zaczynać przeżywać drugi młodość czas oblicze pewien okoliczność para zaczynać mieć wątpliwość rzeczywiście młody przyjaciel godny pełny zaufanie
https://www.filmweb.pl/film/Nigdy+nie+m%C3%B3w+%C5%BCegnaj-2006-265271,Nigdy nie mów żegnaj,['Melodramat'],"Historia romansu Deva (Shahrukh Khan) i Mayi (Rani Mukerji), którzy wiodą nieszczęśliwe życie w swoich związkach. Dev jest mężem Rhei (Preity Zinta), a Maya żoną Rishiego (Abhishek Bachchan). Kiedy oboje spotykają się, zdają sobie sprawę, że świetnie do siebie pasują i zaczynają kwestionować związki małżeńskie.",45,historia romans deva shahrukh khan Mayi rać mukerji wioda nieszczęśliwy życie swój związek dev mąż rhei preita zint maya żona rishiy abhishek bachchan oba spotykać zdać siebie sprawa świetnie siebie pasować zaczynać kwestionować związek małżeński
https://www.filmweb.pl/film/W%C5%82atcy+m%C3%B3ch.+%C4%86moki%2C+Czopki+i+Mondzio%C5%82y-2009-471853,"Włatcy móch. Ćmoki, Czopki i Mondzioły","['Komedia', 'Animacja dla dorosłych']","Klasa II B jako zadanie domowe otrzymuje do napisania wypracowanie pod tytułem: ""Kim zostanę, gdy dorosnę"". Anusiak, Konieczko, Maślana i Czesio cały wieczór spędzają więc na przelewaniu na papier swych marzeń.  Następnego dnia rano, dumnie niosąc swe wypracowania, przechodzą obok przybytku Wróźki Jowity. Jest to doskonały sposób by sprawdzić, czy ich marzenia się spełnią.  Czwórka przyjaciół przenosi się więc w czasie o trzydzieści lat naprzód. Widzą siebie, jako dorosłych. Niestety przyszłość nie zupełnie zgadza się z tym, co zostało napisane w wypracowaniach. Co prawda Anusiak jest królem, jednak jego królestwem jest miejscowy supermarket. Konieczko  swą karierę naukową zakończył na etapie nauczyciela mianowanego. A rekin fanansjery Maślana  dba o bilans środków czystości w toalecie miejskiego banku. Jedynym, który nie może odnaleźć swojego dorosłego wcielenia jest Czesio. Ciekawe dlaczego?  Tak czy siak, przyszłość sztyni zgnitą skarpetą i chłopaki wspólnie postanawiają, że jedynym wyjściem z sytuacji jest po prostu nie urosnąć.  Niestety ich pluszaki nie bardzo mogą im pomóc w zrealizowaniu tego ambitnego zamierzenia, ponieważ wybrały się na wycieczkę do Pekinu, gdzie mają odwiedzić światową wystawę zabawek. A w Chinach czujna służba bezpieczeństwa ma chrapkę na każdą zabawkę nie będącą ""Made ich China"".",190,klasa ii b zadanie domowy otrzymywać napisać wypracować tytuł zostać dorosnę anusiak konieczko maślać czesio wieczór spędzać przelewanie papier swój marzenie następny dzień rano dumnie nieść swój wypracowanie przechodzić przybytek wróźki jowity doskonały sprawdzić marzeć spełnia czwórka przyjaciel przenosić czas trzydzieści rok naprzód widzieć siebie dorosły niestety przyszłość zupełnie zgadzać zostać napisać wypracowaniy prawda anusiak król królestwo miejscowy supermarket konieczko swój kariera naukowy zakończyć etap nauczyciel mianowany rekin fanansjer maślać dbać bilans środek czystość toaleta miejski bank jedyny móc odnaleźć swój dorosły wcielyć czesio ciekawy siak przyszłość sztyni zgnitą skarpeta chłopak wspólnie postanawiać jedyny wyjście sytuacja prosty urosnąć niestety pluszak móc pomóc zrealizować ambitny zamierzenie wybrać wycieczka pekin mieć odwiedzić światowy wystawa zabawka chiny czujny służba bezpieczeństwo mieć chrapka zabawka będącą made china
https://www.filmweb.pl/film/65-2023-10005986,65,"['Sci-Fi', 'Thriller']","Po katastrofie na nieznanej planecie pilot Mills (Adam Driver) szybko odkrywa, że tą planetą jest Ziemia... tylko, że 65 milionów lat temu. Mills i jeszcze jedyna ocalała Koa (Ariana Greenblatt) muszą przedrzeć się przez nieznany teren pełen niebezpiecznych prehistorycznych stworzeń w walce o przetrwanie.",44,katastrofa nieznany planet pilot mills adam driver szybko odkrywać planeta ziemia milion rok mills jedyny ocalać koa ariać greenblatt musieć przedrzeć nieznany teren pełny niebezpieczny prehistoryczny stworzenie walka przetrwać
https://www.filmweb.pl/film/Pan+Peabody+i+Sherman-2014-376118,Pan Peabody i Sherman,"['Animacja', 'Przygodowy', 'Familijny']","Pan Peabody to najmądrzejszy pies na świecie, naukowiec-geniusz, który wynalazł wehikuł czasu, laureat nagrody Nobla i doradca głów państw. Gdy jego podopieczny, chłopiec o imieniu Sherman wyrusza w podróż wehikułem czasu, najsłynniejsze wydarzenia z historii wymykają się spod kontroli, a efektem jest wielka katastrofa i równie wielka dawka humoru. Niezwykły pies i jego pan muszą załatać dziurę w czasie, zanim nasz świat zmieni się raz na zawsze.",67,peaboda najmądrzejszy pies świat naukowiec geniusz wynaleźć wehikuł czas laureat nagroda nobel doradca głowa państwo podopieczny chłopiec imię sherman wyrusza podróż wehikuć być czas najsłynniejsz wydarzenie historia wymykać spod kontrola efekt wielki katastrofa równie wielki dawka humor niezwykły pies musieć załatać dziura czas zanim świat zmienić
https://www.filmweb.pl/film/1800+gram%C3%B3w-2019-828357,1800 gramów,"['Dramat obyczajowy', 'Świąteczny']","Kraków przygotowuje się na nadejście świąt. Ewa (Magdalena Różczka), kobieta dla której nie ma rzeczy niemożliwych, szuka nowych opiekunów dla dzieci pozbawionych rodzin. Jest wulkanem energii, potrafi wyważyć każde drzwi i nagiąć każdy przepis, aby im pomóc. Tuż przed Bożym Narodzeniem w jej życiu pojawia się niezwykła dziewczynka – Nutka, niemowlę pozostawione przez matkę. Dla jej dobra Ewa gotowa jest zrobić wszystko, nawet poświęcić siebie, swoją karierę i szansę na miłość… Nie spodziewa się, że wkrótce przez jej życie przetoczy się prawdziwa lawina emocji, na którą nie przygotowało jej nic, czego do tej pory doświadczyła. Czy bezinteresownie ratując jeden mały świat można uratować również siebie?",105,kraków przygotowywać nadejśt świąt Ewa Magdalena różczek kobieta mieć rzecz niemożliwy szukać nowy opiekun dziecko pozbawić rodzina wulkan energia potrafić wyważyć drzwi nagiąć przepis pomóc tuż boży narodzeć życie pojawiać niezwykły dziewczynka nutka niemowlę pozostawić matka dobro Ewa gotowy zrobić poświęcić siebie swój kariera szansa miłość spodziewać wkrótce życie przetoczyć prawdziwy lawina emocja przygotować pora doświadczyć bezinteresownie ratować mały świat uratować siebie
https://www.filmweb.pl/film/Wr%C3%B3g+publiczny+numer+jeden%2C+cz%C4%99%C5%9B%C4%87+1-2008-393442,"Wróg publiczny numer jeden, część 1","['Biograficzny', 'Dramat', 'Kryminał']","Jacques Mesrine, prawdopodobnie najgroźniejszy przestępca swojej epoki, w swoim życiu dorobił się imponującej kartoteki; niezliczone napady na banki, porwania, 39 zabójstw oraz dwie ucieczki z więzienia. Określany był mianem wroga publicznego numer jeden, był również tematem numer jeden dla francuskich i światowych mediów, które przerażał ale jednocześnie fascynował. Trzymająca w napięciu i wierna autentyzmowi sensacyjna opowieść o legendzie świata przestępczego.",60,jacques mesrine prawdopodobnie groźny przestępca swój epoka swój życie dorobić imponującej kartoteka niezliczony napad bank porwać zabójstwo ucieczka więzienie określać miano wróg publiczny numer temat numer francuski światowy media przerażać jednocześnie fascynować trzymać napięcie wierny autentyzm sensacyjny opowieść legenda świat przestępczy
https://www.filmweb.pl/film/Profesor+i+szaleniec-2019-795165,Profesor i szaleniec,"['Biograficzny', 'Dramat']","Profesor James Murray (Mel Gibson) podejmuje się niezwykle wymagającego zadania polegającego na napisaniu najobszerniejszego słownika języka angielskiego w historii. Niestety według prognoz stworzenie i kompilacja wszystkich znanych definicji słów zajęłyby mu i jego zespołowi ponad 100 lat. Aby skrócić ten czas, profesor decyduje się rozpowszechnić ogłoszenie, w którym prosi zwykłych obywateli o przesyłanie znalezionych przykładów. Wkrótce komisja nadzorująca pod przewodnictwem Murraya odkrywa, że ponad 10 tysięcy słów zostało nadesłanych przez weterana wojny secesyjnej, doktora Williama Chestera Minora (Sean Penn). Lecz gdy profesor pragnie nagrodzić jego wysiłki, na jaw wychodzi szokująca prawda, której nikt się nie spodziewał.",96,profesor James murray mel gibson podejmować niezwykle wymagający zadanie polegający napisanie najobszerniejszy słownik język angielski historia niestety prognoz stworzyć kompilacja wszystek znany definicja słowo zajęłyby zespół rok skrócić czas profesor decydować rozpowszechnić ogłoszenie prosić zwykły obywatel przesyłać znalezionych przykład wkrótce komisja nadzorować przewodnictwo murraya odkrywać tysiąc słowo zostać nadesłać weterać wojna secesyjny doktor william chester minor sean penn profesor pragnąć nagrodzić wysiłek jaw wychodzić szokujący prawda nikt spodziewać
https://www.filmweb.pl/film/Zabawy+z+broni%C4%85-2002-35389,Zabawy z bronią,"['Dokumentalny', 'Dramat']","Ogromną wartość filmu docenili nie tylko krytycy. Jest to pierwszy na świecie film dokumentalny, który odniósł również ogromny sukces komercyjny - wszędzie, gdzie był pokazywany. Tylko w Stanach Zjednoczonych ""Zabawy z bronią"" obejrzało 3,5 miliona widzów. Podobnie w Europie Zachodniej film cieszył się niezwykłą popularnością - w Niemczech i we Francji obejrzało go ponad dwa miliony widzów.  W 1999 w trakcie strzelaniny w Columbine High School w USA zginęło 15 osób. Czy musiało dojść do tragedii? Skąd fascynacja bronią, której ofiarami są sami Amerykanie? Czy odpowiedź o przyczyny nasilania się przemocy leży w łatwym dostępie do broni? Czy winni są politycy? Czy za ich działaniami stoi lobby związane z przemysłem zbrojeniowym?  Michael Moore: ""Równie dobrze mogłem zrobić ten film dziesięć lat temu - nie jest to przecież film o Columbine, ani nawet o broni. Ameryka się nie zmieniła. Chodzi o naszą kulturę strachu i o to, jak ten strach popycha nas do przemocy, zarówno w kraju, jak i za granicą.""  [opis dystrybutora]",162,ogromny wartość film docenić krytyk pierwszy świat film dokumentalny odnieść ogromny sukces komercyjny wszędzie pokazywać stany zjednoczony zabawa bronia obejrzeć milion widz podobnie europa zachodni film cieszyć niezwykły popularność niemczech francja obejrzeć milion widz trakt strzelanina columbine high school usa zginąć osoba musieć dojść tragedia fascynacja bronić ofiara amerykanin odpowiedź przyczyna nasilać przemoc leżeć łatwy dostęp broń winny polityk działanie stać lobby związać przemysło zbrojeniowy michael Moore równie móc być zrobić film dziesięć rok film columbine broń amerykać zmienić chodzić kultura strach strach popychać przemoc zarówno kraj granica opis dystrybutor
